iso3,country,region,mode_id,values,bin,cat,yrs
HND,Honduras,Americas,A03a,2,FALSE,TRUE,FALSE
HND,Honduras,Americas,A06,1,FALSE,TRUE,FALSE
HND,Honduras,Americas,A06a,1,FALSE,TRUE,FALSE
HND,Honduras,Americas,A06a,3,FALSE,FALSE,TRUE
HND,Honduras,Americas,A06b,2,FALSE,TRUE,FALSE
HND,Honduras,Americas,A06d,1,FALSE,TRUE,FALSE
HND,Honduras,Americas,A06e,2,FALSE,TRUE,FALSE
HND,Honduras,Americas,A06f,1,FALSE,TRUE,FALSE
HND,Honduras,Americas,A08,1,FALSE,TRUE,FALSE
HND,Honduras,Americas,A18,2,FALSE,TRUE,FALSE
HND,Honduras,Americas,A24,1,FALSE,TRUE,FALSE
HRV,Croatia,Europe,A01a,1,FALSE,TRUE,FALSE
HRV,Croatia,Europe,A01b,2,FALSE,TRUE,FALSE
HRV,Croatia,Europe,A03a,1,FALSE,TRUE,FALSE
HRV,Croatia,Europe,A03b,3,FALSE,TRUE,FALSE
HRV,Croatia,Europe,A05,2,FALSE,TRUE,FALSE
HRV,Croatia,Europe,A06,1,FALSE,TRUE,FALSE
HRV,Croatia,Europe,A06a,3,FALSE,TRUE,FALSE
HRV,Croatia,Europe,A06a,8,FALSE,FALSE,TRUE
HRV,Croatia,Europe,A06b,2,FALSE,TRUE,FALSE
HRV,Croatia,Europe,A06c,3,FALSE,TRUE,FALSE
HRV,Croatia,Europe,A06d,1,FALSE,TRUE,FALSE
HRV,Croatia,Europe,A06e,3,FALSE,TRUE,FALSE
HRV,Croatia,Europe,A06f,1,FALSE,TRUE,FALSE
HRV,Croatia,Europe,A08,2,FALSE,TRUE,FALSE
HRV,Croatia,Europe,A10,2,FALSE,TRUE,FALSE
HRV,Croatia,Europe,A13,2,FALSE,TRUE,FALSE
HRV,Croatia,Europe,A14,2,FALSE,TRUE,FALSE
HRV,Croatia,Europe,A16,2,FALSE,TRUE,FALSE
HRV,Croatia,Europe,A19,1,FALSE,TRUE,FALSE
HRV,Croatia,Europe,A24,1,FALSE,TRUE,FALSE
HTI,Haiti,Americas,A01a,1,FALSE,TRUE,FALSE
HTI,Haiti,Americas,A01b,2,FALSE,TRUE,FALSE
HTI,Haiti,Americas,A02a,3,FALSE,TRUE,FALSE
HTI,Haiti,Americas,A03a,1,FALSE,TRUE,FALSE
HTI,Haiti,Americas,A03b,3,FALSE,TRUE,FALSE
HTI,Haiti,Americas,A05,3,FALSE,TRUE,FALSE
HTI,Haiti,Americas,A06,1,FALSE,TRUE,FALSE
HTI,Haiti,Americas,A06a,2,FALSE,TRUE,FALSE
HTI,Haiti,Americas,A06a,5,FALSE,FALSE,TRUE
HTI,Haiti,Americas,A06b,1,FALSE,TRUE,FALSE
HTI,Haiti,Americas,A08,3,FALSE,TRUE,FALSE
HTI,Haiti,Americas,A10,1,FALSE,TRUE,FALSE
HTI,Haiti,Americas,A13,3,FALSE,TRUE,FALSE
HTI,Haiti,Americas,A24,1,FALSE,TRUE,FALSE
HTI,Haiti,Americas,A25,1,FALSE,TRUE,FALSE
HUN,Hungary,Europe,A01a,1,FALSE,TRUE,FALSE
HUN,Hungary,Europe,A01b,1,FALSE,TRUE,FALSE
HUN,Hungary,Europe,A03a,1,FALSE,TRUE,FALSE
HUN,Hungary,Europe,A03b,1,FALSE,TRUE,FALSE
HUN,Hungary,Europe,A04,1,FALSE,TRUE,FALSE
HUN,Hungary,Europe,A05,1,FALSE,TRUE,FALSE
HUN,Hungary,Europe,A06,1,FALSE,TRUE,FALSE
HUN,Hungary,Europe,A06a,3,FALSE,TRUE,FALSE
HUN,Hungary,Europe,A06a,8,FALSE,FALSE,TRUE
HUN,Hungary,Europe,A06c,1,FALSE,TRUE,FALSE
HUN,Hungary,Europe,A06d,2,FALSE,TRUE,FALSE
HUN,Hungary,Europe,A06e,2,FALSE,TRUE,FALSE
HUN,Hungary,Europe,A06f,1,FALSE,TRUE,FALSE
HUN,Hungary,Europe,A07,2,FALSE,TRUE,FALSE
HUN,Hungary,Europe,A08,1,FALSE,TRUE,FALSE
HUN,Hungary,Europe,A10,2,FALSE,TRUE,FALSE
HUN,Hungary,Europe,A11,2,FALSE,TRUE,FALSE
HUN,Hungary,Europe,A12a,1,FALSE,TRUE,FALSE
HUN,Hungary,Europe,A16,1,FALSE,TRUE,FALSE
HUN,Hungary,Europe,A19,1,FALSE,TRUE,FALSE
HUN,Hungary,Europe,A22,1,FALSE,TRUE,FALSE
HUN,Hungary,Europe,A23,1,FALSE,TRUE,FALSE
HUN,Hungary,Europe,A24,1,FALSE,TRUE,FALSE
IDN,Indonesia,Asia,A01a,3,FALSE,TRUE,FALSE
IDN,Indonesia,Asia,A01b,3,FALSE,TRUE,FALSE
IDN,Indonesia,Asia,A03a,2,FALSE,TRUE,FALSE
IDN,Indonesia,Asia,A03b,3,FALSE,TRUE,FALSE
IDN,Indonesia,Asia,A04,2,FALSE,TRUE,FALSE
IDN,Indonesia,Asia,A06,1,FALSE,TRUE,FALSE
IDN,Indonesia,Asia,A06a,2,FALSE,TRUE,FALSE
IDN,Indonesia,Asia,A06a,5,FALSE,FALSE,TRUE
IDN,Indonesia,Asia,A06b,3,FALSE,TRUE,FALSE
IDN,Indonesia,Asia,A06c,2,FALSE,TRUE,FALSE
IDN,Indonesia,Asia,A06e,1,FALSE,TRUE,FALSE
IDN,Indonesia,Asia,A06f,1,FALSE,TRUE,FALSE
IDN,Indonesia,Asia,A08,2,FALSE,TRUE,FALSE
IDN,Indonesia,Asia,A09,2,FALSE,TRUE,FALSE
IDN,Indonesia,Asia,A10,2,FALSE,TRUE,FALSE
IDN,Indonesia,Asia,A12b,2,FALSE,TRUE,FALSE
IDN,Indonesia,Asia,A16,2,FALSE,TRUE,FALSE
IDN,Indonesia,Asia,A24,1,FALSE,TRUE,FALSE
IND,India,Asia,A01a,2,FALSE,TRUE,FALSE
IND,India,Asia,A01b,6,FALSE,TRUE,FALSE
IND,India,Asia,A06,1,FALSE,TRUE,FALSE
IND,India,Asia,A06a,4,FALSE,TRUE,FALSE
IND,India,Asia,A06a,11,FALSE,FALSE,TRUE
IND,India,Asia,A06b,3,FALSE,TRUE,FALSE
IND,India,Asia,A06c,2,FALSE,TRUE,FALSE
IND,India,Asia,A06e,3,FALSE,TRUE,FALSE
IND,India,Asia,A08,2,FALSE,TRUE,FALSE
IND,India,Asia,A09,2,FALSE,TRUE,FALSE
IND,India,Asia,A14,1,FALSE,TRUE,FALSE
IND,India,Asia,A16,1,FALSE,TRUE,FALSE
IND,India,Asia,A19,1,FALSE,TRUE,FALSE
IND,India,Asia,A24,1,FALSE,TRUE,FALSE
IRL,Ireland,Europe,A01a,1,FALSE,TRUE,FALSE
IRL,Ireland,Europe,A01b,1,FALSE,TRUE,FALSE
IRL,Ireland,Europe,A02a,2,FALSE,TRUE,FALSE
IRL,Ireland,Europe,A03a,2,FALSE,TRUE,FALSE
IRL,Ireland,Europe,A03b,1,FALSE,TRUE,FALSE
IRL,Ireland,Europe,A05,1,FALSE,TRUE,FALSE
IRL,Ireland,Europe,A06,1,FALSE,TRUE,FALSE
IRL,Ireland,Europe,A06a,2,FALSE,TRUE,FALSE
IRL,Ireland,Europe,A06a,5,FALSE,FALSE,TRUE
IRL,Ireland,Europe,A06e,3,FALSE,TRUE,FALSE
IRL,Ireland,Europe,A08,2,FALSE,TRUE,FALSE
IRL,Ireland,Europe,A10,1,FALSE,TRUE,FALSE
IRL,Ireland,Europe,A14,2,FALSE,TRUE,FALSE
IRL,Ireland,Europe,A16,2,FALSE,TRUE,FALSE
IRL,Ireland,Europe,A19,1,FALSE,TRUE,FALSE
IRL,Ireland,Europe,A22,1,FALSE,TRUE,FALSE
IRL,Ireland,Europe,A23,1,FALSE,TRUE,FALSE
IRL,Ireland,Europe,A24,1,FALSE,TRUE,FALSE
IRL,Ireland,Europe,A25,3,FALSE,TRUE,FALSE
IRN,Iran,Asia,A01a,4,FALSE,TRUE,FALSE
IRN,Iran,Asia,A01b,4,FALSE,TRUE,FALSE
IRN,Iran,Asia,A02b,1,FALSE,TRUE,FALSE
IRN,Iran,Asia,A03a,1,FALSE,TRUE,FALSE
IRN,Iran,Asia,A05,2,FALSE,TRUE,FALSE
IRN,Iran,Asia,A06,1,FALSE,TRUE,FALSE
IRN,Iran,Asia,A06a,2,FALSE,TRUE,FALSE
IRN,Iran,Asia,A06a,5,FALSE,FALSE,TRUE
IRN,Iran,Asia,A06e,1,FALSE,TRUE,FALSE
IRN,Iran,Asia,A08,6,FALSE,TRUE,FALSE
IRN,Iran,Asia,A12a,1,FALSE,TRUE,FALSE
IRN,Iran,Asia,A13,3,FALSE,TRUE,FALSE
IRN,Iran,Asia,A14,2,FALSE,TRUE,FALSE
IRN,Iran,Asia,A16,2,FALSE,TRUE,FALSE
IRN,Iran,Asia,A20,1,FALSE,TRUE,FALSE
IRN,Iran,Asia,A24,1,FALSE,TRUE,FALSE
IRN,Iran,Asia,A25,3,FALSE,TRUE,FALSE
IRQ,Iraq,Asia,A01a,1,FALSE,TRUE,FALSE
IRQ,Iraq,Asia,A01b,4,FALSE,TRUE,FALSE
IRQ,Iraq,Asia,A03a,1,FALSE,TRUE,FALSE
IRQ,Iraq,Asia,A05,2,FALSE,TRUE,FALSE
IRQ,Iraq,Asia,A06,1,FALSE,TRUE,FALSE
IRQ,Iraq,Asia,A06a,3,FALSE,TRUE,FALSE
IRQ,Iraq,Asia,A06a,10,FALSE,FALSE,TRUE
IRQ,Iraq,Asia,A06e,2,FALSE,TRUE,FALSE
IRQ,Iraq,Asia,A06f,1,FALSE,TRUE,FALSE
IRQ,Iraq,Asia,A08,6,FALSE,TRUE,FALSE
IRQ,Iraq,Asia,A14,2,FALSE,TRUE,FALSE
IRQ,Iraq,Asia,A16,2,FALSE,TRUE,FALSE
ISL,Iceland,Europe,A01a,1,FALSE,TRUE,FALSE
ISL,Iceland,Europe,A01b,1,FALSE,TRUE,FALSE
ISL,Iceland,Europe,A03a,1,FALSE,TRUE,FALSE
ISL,Iceland,Europe,A03b,2,FALSE,TRUE,FALSE
ISL,Iceland,Europe,A06,1,FALSE,TRUE,FALSE
ISL,Iceland,Europe,A06a,3,FALSE,TRUE,FALSE
ISL,Iceland,Europe,A06a,7,FALSE,FALSE,TRUE
ISL,Iceland,Europe,A06c,2,FALSE,TRUE,FALSE
ISL,Iceland,Europe,A06e,2,FALSE,TRUE,FALSE
ISL,Iceland,Europe,A06f,1,FALSE,TRUE,FALSE
ISL,Iceland,Europe,A07,2,FALSE,TRUE,FALSE
ISL,Iceland,Europe,A08,2,FALSE,TRUE,FALSE
ISL,Iceland,Europe,A10,2,FALSE,TRUE,FALSE
ISL,Iceland,Europe,A14,2,FALSE,TRUE,FALSE
ISL,Iceland,Europe,A16,1,FALSE,TRUE,FALSE
ISL,Iceland,Europe,A18,2,FALSE,TRUE,FALSE
ISL,Iceland,Europe,A22,1,FALSE,TRUE,FALSE
ISL,Iceland,Europe,A23,1,FALSE,TRUE,FALSE
ISR,Israel,Asia,A01a,1,FALSE,TRUE,FALSE
ISR,Israel,Asia,A01b,6,FALSE,TRUE,FALSE
ISR,Israel,Asia,A02a,3,FALSE,TRUE,FALSE
ISR,Israel,Asia,A03a,1,FALSE,TRUE,FALSE
ISR,Israel,Asia,A03b,2,FALSE,TRUE,FALSE
ISR,Israel,Asia,A06,1,FALSE,TRUE,FALSE
ISR,Israel,Asia,A06a,1,FALSE,TRUE,FALSE
ISR,Israel,Asia,A06a,3,FALSE,FALSE,TRUE
ISR,Israel,Asia,A06b,3,FALSE,TRUE,FALSE
ISR,Israel,Asia,A06c,2,FALSE,TRUE,FALSE
ISR,Israel,Asia,A08,1,FALSE,TRUE,FALSE
ISR,Israel,Asia,A10,2,FALSE,TRUE,FALSE
ISR,Israel,Asia,A12a,1,FALSE,TRUE,FALSE
ISR,Israel,Asia,A12b,2,FALSE,TRUE,FALSE
ISR,Israel,Asia,A13,1,FALSE,TRUE,FALSE
ISR,Israel,Asia,A14,2,FALSE,TRUE,FALSE
ISR,Israel,Asia,A16,2,FALSE,TRUE,FALSE
ISR,Israel,Asia,A19,1,FALSE,TRUE,FALSE
ISR,Israel,Asia,A24,1,FALSE,TRUE,FALSE
ITA,Italy,Europe,A01a,1,FALSE,TRUE,FALSE
ITA,Italy,Europe,A01b,1,FALSE,TRUE,FALSE
ITA,Italy,Europe,A03a,1,FALSE,TRUE,FALSE
ITA,Italy,Europe,A03b,3,FALSE,TRUE,FALSE
ITA,Italy,Europe,A04,1,FALSE,TRUE,FALSE
ITA,Italy,Europe,A05,2,FALSE,TRUE,FALSE
ITA,Italy,Europe,A06,1,FALSE,TRUE,FALSE
ITA,Italy,Europe,A06a,3,FALSE,TRUE,FALSE
ITA,Italy,Europe,A06a,10,FALSE,FALSE,TRUE
ITA,Italy,Europe,A06c,3,FALSE,TRUE,FALSE
ITA,Italy,Europe,A06e,1,FALSE,TRUE,FALSE
ITA,Italy,Europe,A06f,1,FALSE,TRUE,FALSE
ITA,Italy,Europe,A08,1,FALSE,TRUE,FALSE
ITA,Italy,Europe,A10,2,FALSE,TRUE,FALSE
ITA,Italy,Europe,A12a,1,FALSE,TRUE,FALSE
ITA,Italy,Europe,A14,2,FALSE,TRUE,FALSE
ITA,Italy,Europe,A16,1,FALSE,TRUE,FALSE
ITA,Italy,Europe,A18,2,FALSE,TRUE,FALSE
ITA,Italy,Europe,A19,1,FALSE,TRUE,FALSE
ITA,Italy,Europe,A22,1,FALSE,TRUE,FALSE
ITA,Italy,Europe,A23,1,FALSE,TRUE,FALSE
ITA,Italy,Europe,A24,1,FALSE,TRUE,FALSE
ITA,Italy,Europe,A25,3,FALSE,TRUE,FALSE
JAM,Jamaica,Americas,A01b,1,FALSE,TRUE,FALSE
JAM,Jamaica,Americas,A02a,1,FALSE,TRUE,FALSE
JAM,Jamaica,Americas,A03a,1,FALSE,TRUE,FALSE
JAM,Jamaica,Americas,A04,2,FALSE,TRUE,FALSE
JAM,Jamaica,Americas,A06,1,FALSE,TRUE,FALSE
JAM,Jamaica,Americas,A06a,2,FALSE,TRUE,FALSE
JAM,Jamaica,Americas,A06a,5,FALSE,FALSE,TRUE
JAM,Jamaica,Americas,A06e,3,FALSE,TRUE,FALSE
JAM,Jamaica,Americas,A08,1,FALSE,TRUE,FALSE
JAM,Jamaica,Americas,A09,2,FALSE,TRUE,FALSE
JAM,Jamaica,Americas,A10,2,FALSE,TRUE,FALSE
JAM,Jamaica,Americas,A12b,2,FALSE,TRUE,FALSE
JAM,Jamaica,Americas,A13,1,FALSE,TRUE,FALSE
JAM,Jamaica,Americas,A14,2,FALSE,TRUE,FALSE
JAM,Jamaica,Americas,A16,2,FALSE,TRUE,FALSE
JAM,Jamaica,Americas,A18,2,FALSE,TRUE,FALSE
JAM,Jamaica,Americas,A25,1,FALSE,TRUE,FALSE
JOR,Jordan,Asia,A01a,4,FALSE,TRUE,FALSE
JOR,Jordan,Asia,A01b,4,FALSE,TRUE,FALSE
JOR,Jordan,Asia,A03a,1,FALSE,TRUE,FALSE
JOR,Jordan,Asia,A06,1,FALSE,TRUE,FALSE
JOR,Jordan,Asia,A06a,1,FALSE,TRUE,FALSE
JOR,Jordan,Asia,A06a,4,FALSE,FALSE,TRUE
JOR,Jordan,Asia,A06b,3,FALSE,TRUE,FALSE
JOR,Jordan,Asia,A06c,2,FALSE,TRUE,FALSE
JOR,Jordan,Asia,A06e,2,FALSE,TRUE,FALSE
JOR,Jordan,Asia,A06f,1,FALSE,TRUE,FALSE
JOR,Jordan,Asia,A08,3,FALSE,TRUE,FALSE
JOR,Jordan,Asia,A13,3,FALSE,TRUE,FALSE
JOR,Jordan,Asia,A14,2,FALSE,TRUE,FALSE
JOR,Jordan,Asia,A16,2,FALSE,TRUE,FALSE
JOR,Jordan,Asia,A18,2,FALSE,TRUE,FALSE
JOR,Jordan,Asia,A19,1,FALSE,TRUE,FALSE
JOR,Jordan,Asia,A24,1,FALSE,TRUE,FALSE
JOR,Jordan,Asia,A26,1,FALSE,TRUE,FALSE
JPN,Japan,Asia,A01a,1,FALSE,TRUE,FALSE
JPN,Japan,Asia,A01b,1,FALSE,TRUE,FALSE
JPN,Japan,Asia,A03a,2,FALSE,TRUE,FALSE
JPN,Japan,Asia,A03b,3,FALSE,TRUE,FALSE
JPN,Japan,Asia,A04,2,FALSE,TRUE,FALSE
JPN,Japan,Asia,A05,2,FALSE,TRUE,FALSE
JPN,Japan,Asia,A06,1,FALSE,TRUE,FALSE
JPN,Japan,Asia,A06a,2,FALSE,TRUE,FALSE
JPN,Japan,Asia,A06a,5,FALSE,FALSE,TRUE
JPN,Japan,Asia,A06b,3,FALSE,TRUE,FALSE
JPN,Japan,Asia,A06e,2,FALSE,TRUE,FALSE
JPN,Japan,Asia,A06f,1,FALSE,TRUE,FALSE
JPN,Japan,Asia,A08,2,FALSE,TRUE,FALSE
JPN,Japan,Asia,A09,1,FALSE,TRUE,FALSE
JPN,Japan,Asia,A10,1,FALSE,TRUE,FALSE
JPN,Japan,Asia,A12a,1,FALSE,TRUE,FALSE
JPN,Japan,Asia,A12b,2,FALSE,TRUE,FALSE
JPN,Japan,Asia,A16,2,FALSE,TRUE,FALSE
JPN,Japan,Asia,A21,1,FALSE,TRUE,FALSE
JPN,Japan,Asia,A24,1,FALSE,TRUE,FALSE
KAZ,Kazakhstan,Asia,A01a,1,FALSE,TRUE,FALSE
KAZ,Kazakhstan,Asia,A01b,2,FALSE,TRUE,FALSE
KAZ,Kazakhstan,Asia,A03a,1,FALSE,TRUE,FALSE
KAZ,Kazakhstan,Asia,A03b,3,FALSE,TRUE,FALSE
KAZ,Kazakhstan,Asia,A06,1,FALSE,TRUE,FALSE
KAZ,Kazakhstan,Asia,A06a,2,FALSE,TRUE,FALSE
KAZ,Kazakhstan,Asia,A06a,5,FALSE,FALSE,TRUE
KAZ,Kazakhstan,Asia,A06e,1,FALSE,TRUE,FALSE
KAZ,Kazakhstan,Asia,A08,2,FALSE,TRUE,FALSE
KAZ,Kazakhstan,Asia,A10,2,FALSE,TRUE,FALSE
KAZ,Kazakhstan,Asia,A14,2,FALSE,TRUE,FALSE
KAZ,Kazakhstan,Asia,A16,1,FALSE,TRUE,FALSE
KAZ,Kazakhstan,Asia,A18,2,FALSE,TRUE,FALSE
KAZ,Kazakhstan,Asia,A19,1,FALSE,TRUE,FALSE
KAZ,Kazakhstan,Asia,A24,1,FALSE,TRUE,FALSE
KEN,Kenya,Africa,A01a,1,FALSE,TRUE,FALSE
KEN,Kenya,Africa,A01b,1,FALSE,TRUE,FALSE
KEN,Kenya,Africa,A03a,2,FALSE,TRUE,FALSE
KEN,Kenya,Africa,A06,1,FALSE,TRUE,FALSE
KEN,Kenya,Africa,A06a,3,FALSE,TRUE,FALSE
KEN,Kenya,Africa,A06a,7,FALSE,FALSE,TRUE
KEN,Kenya,Africa,A06c,2,FALSE,TRUE,FALSE
KEN,Kenya,Africa,A06d,1,FALSE,TRUE,FALSE
KEN,Kenya,Africa,A06e,1,FALSE,TRUE,FALSE
KEN,Kenya,Africa,A06f,1,FALSE,TRUE,FALSE
KEN,Kenya,Africa,A08,1,FALSE,TRUE,FALSE
KEN,Kenya,Africa,A09,2,FALSE,TRUE,FALSE
KEN,Kenya,Africa,A10,2,FALSE,TRUE,FALSE
KEN,Kenya,Africa,A12b,3,FALSE,TRUE,FALSE
KEN,Kenya,Africa,A16,2,FALSE,TRUE,FALSE
KEN,Kenya,Africa,A23,2,FALSE,TRUE,FALSE
KGZ,Kyrgyzstan,Asia,A01a,2,FALSE,TRUE,FALSE
KGZ,Kyrgyzstan,Asia,A01b,2,FALSE,TRUE,FALSE
KGZ,Kyrgyzstan,Asia,A03a,1,FALSE,TRUE,FALSE
KGZ,Kyrgyzstan,Asia,A03b,3,FALSE,TRUE,FALSE
KGZ,Kyrgyzstan,Asia,A06,1,FALSE,TRUE,FALSE
KGZ,Kyrgyzstan,Asia,A06a,2,FALSE,TRUE,FALSE
KGZ,Kyrgyzstan,Asia,A06a,5,FALSE,FALSE,TRUE
KGZ,Kyrgyzstan,Asia,A06c,2,FALSE,TRUE,FALSE
KGZ,Kyrgyzstan,Asia,A06e,1,FALSE,TRUE,FALSE
KGZ,Kyrgyzstan,Asia,A06f,1,FALSE,TRUE,FALSE
KGZ,Kyrgyzstan,Asia,A08,3,FALSE,TRUE,FALSE
KGZ,Kyrgyzstan,Asia,A09,1,FALSE,TRUE,FALSE
KGZ,Kyrgyzstan,Asia,A10,2,FALSE,TRUE,FALSE
KGZ,Kyrgyzstan,Asia,A14,2,FALSE,TRUE,FALSE
KGZ,Kyrgyzstan,Asia,A16,1,FALSE,TRUE,FALSE
KGZ,Kyrgyzstan,Asia,A19,1,FALSE,TRUE,FALSE
KGZ,Kyrgyzstan,Asia,A22,1,FALSE,TRUE,FALSE
KGZ,Kyrgyzstan,Asia,A24,1,FALSE,TRUE,FALSE
KGZ,Kyrgyzstan,Asia,A26,1,FALSE,TRUE,FALSE
KHM,Cambodia,Asia,A01a,1,FALSE,TRUE,FALSE
KHM,Cambodia,Asia,A01b,1,FALSE,TRUE,FALSE
KHM,Cambodia,Asia,A02b,3,FALSE,TRUE,FALSE
KHM,Cambodia,Asia,A03a,1,FALSE,TRUE,FALSE
KHM,Cambodia,Asia,A04,2,FALSE,TRUE,FALSE
KHM,Cambodia,Asia,A05,1,FALSE,TRUE,FALSE
KHM,Cambodia,Asia,A06,1,FALSE,TRUE,FALSE
KHM,Cambodia,Asia,A06a,3,FALSE,TRUE,FALSE
KHM,Cambodia,Asia,A06a,7,FALSE,FALSE,TRUE
KHM,Cambodia,Asia,A06c,2,FALSE,TRUE,FALSE
KHM,Cambodia,Asia,A06d,1,FALSE,TRUE,FALSE
KHM,Cambodia,Asia,A06e,2,FALSE,TRUE,FALSE
KHM,Cambodia,Asia,A06f,1,FALSE,TRUE,FALSE
KHM,Cambodia,Asia,A08,2,FALSE,TRUE,FALSE
KHM,Cambodia,Asia,A10,1,FALSE,TRUE,FALSE
KHM,Cambodia,Asia,A11,2,FALSE,TRUE,FALSE
KHM,Cambodia,Asia,A13,1,FALSE,TRUE,FALSE
KHM,Cambodia,Asia,A14,2,FALSE,TRUE,FALSE
KHM,Cambodia,Asia,A24,1,FALSE,TRUE,FALSE
KHM,Cambodia,Asia,A26,1,FALSE,TRUE,FALSE
KIR,Kiribati,Oceania,A01a,4,FALSE,TRUE,FALSE
KIR,Kiribati,Oceania,A01b,4,FALSE,TRUE,FALSE
KIR,Kiribati,Oceania,A03b,1,FALSE,TRUE,FALSE
KIR,Kiribati,Oceania,A06,1,FALSE,TRUE,FALSE
KIR,Kiribati,Oceania,A06a,3,FALSE,TRUE,FALSE
KIR,Kiribati,Oceania,A06a,7,FALSE,FALSE,TRUE
KIR,Kiribati,Oceania,A06b,3,FALSE,TRUE,FALSE
KIR,Kiribati,Oceania,A06c,2,FALSE,TRUE,FALSE
KIR,Kiribati,Oceania,A06d,1,FALSE,TRUE,FALSE
KIR,Kiribati,Oceania,A06e,3,FALSE,TRUE,FALSE
KIR,Kiribati,Oceania,A06f,1,FALSE,TRUE,FALSE
KIR,Kiribati,Oceania,A08,3,FALSE,TRUE,FALSE
KIR,Kiribati,Oceania,A09,1,FALSE,TRUE,FALSE
KIR,Kiribati,Oceania,A10,2,FALSE,TRUE,FALSE
KIR,Kiribati,Oceania,A13,3,FALSE,TRUE,FALSE
KIR,Kiribati,Oceania,A14,2,FALSE,TRUE,FALSE
KIR,Kiribati,Oceania,A16,2,FALSE,TRUE,FALSE
KNA,Saint Kitts and Nevis,Americas,A01b,1,FALSE,TRUE,FALSE
KNA,Saint Kitts and Nevis,Americas,A02a,1,FALSE,TRUE,FALSE
KNA,Saint Kitts and Nevis,Americas,A03a,2,FALSE,TRUE,FALSE
KNA,Saint Kitts and Nevis,Americas,A03b,1,FALSE,TRUE,FALSE
KNA,Saint Kitts and Nevis,Americas,A04,1,FALSE,TRUE,FALSE
KNA,Saint Kitts and Nevis,Americas,A05,1,FALSE,TRUE,FALSE
KNA,Saint Kitts and Nevis,Americas,A06,1,FALSE,TRUE,FALSE
KNA,Saint Kitts and Nevis,Americas,A06a,4,FALSE,TRUE,FALSE
KNA,Saint Kitts and Nevis,Americas,A06a,14,FALSE,FALSE,TRUE
KNA,Saint Kitts and Nevis,Americas,A06e,3,FALSE,TRUE,FALSE
KNA,Saint Kitts and Nevis,Americas,A08,1,FALSE,TRUE,FALSE
KNA,Saint Kitts and Nevis,Americas,A10,2,FALSE,TRUE,FALSE
KNA,Saint Kitts and Nevis,Americas,A11,3,FALSE,TRUE,FALSE
KNA,Saint Kitts and Nevis,Americas,A12b,1,FALSE,TRUE,FALSE
KNA,Saint Kitts and Nevis,Americas,A13,1,FALSE,TRUE,FALSE
KNA,Saint Kitts and Nevis,Americas,A14,2,FALSE,TRUE,FALSE
KNA,Saint Kitts and Nevis,Americas,A16,2,FALSE,TRUE,FALSE
KNA,Saint Kitts and Nevis,Americas,A18,2,FALSE,TRUE,FALSE
KNA,Saint Kitts and Nevis,Americas,A25,1,FALSE,TRUE,FALSE
KNA,Saint Kitts and Nevis,Americas,A26,1,FALSE,TRUE,FALSE
KOR,South Korea,Asia,A01a,1,FALSE,TRUE,FALSE
KOR,South Korea,Asia,A01b,1,FALSE,TRUE,FALSE
KOR,South Korea,Asia,A03a,1,FALSE,TRUE,FALSE
KOR,South Korea,Asia,A03b,3,FALSE,TRUE,FALSE
KOR,South Korea,Asia,A04,1,FALSE,TRUE,FALSE
KOR,South Korea,Asia,A05,2,FALSE,TRUE,FALSE
KOR,South Korea,Asia,A06,1,FALSE,TRUE,FALSE
KOR,South Korea,Asia,A06a,2,FALSE,TRUE,FALSE
KOR,South Korea,Asia,A06a,5,FALSE,FALSE,TRUE
KOR,South Korea,Asia,A06b,2,FALSE,TRUE,FALSE
KOR,South Korea,Asia,A06c,2,FALSE,TRUE,FALSE
KOR,South Korea,Asia,A06d,1,FALSE,TRUE,FALSE
KOR,South Korea,Asia,A06e,3,FALSE,TRUE,FALSE
KOR,South Korea,Asia,A06f,1,FALSE,TRUE,FALSE
KOR,South Korea,Asia,A08,2,FALSE,TRUE,FALSE
KOR,South Korea,Asia,A09,1,FALSE,TRUE,FALSE
KOR,South Korea,Asia,A10,1,FALSE,TRUE,FALSE
KOR,South Korea,Asia,A12a,1,FALSE,TRUE,FALSE
KOR,South Korea,Asia,A12b,1,FALSE,TRUE,FALSE
KOR,South Korea,Asia,A14,2,FALSE,TRUE,FALSE
KOR,South Korea,Asia,A16,1,FALSE,TRUE,FALSE
KOR,South Korea,Asia,A24,1,FALSE,TRUE,FALSE
KWT,Kuwait,Asia,A01a,4,FALSE,TRUE,FALSE
KWT,Kuwait,Asia,A01b,4,FALSE,TRUE,FALSE
KWT,Kuwait,Asia,A03a,1,FALSE,TRUE,FALSE
KWT,Kuwait,Asia,A06a,99,FALSE,TRUE,FALSE
KWT,Kuwait,Asia,A06a,99,FALSE,FALSE,TRUE
KWT,Kuwait,Asia,A06b,99,FALSE,TRUE,FALSE
KWT,Kuwait,Asia,A06c,99,FALSE,TRUE,FALSE
KWT,Kuwait,Asia,A06d,99,FALSE,TRUE,FALSE
KWT,Kuwait,Asia,A06e,99,FALSE,TRUE,FALSE
KWT,Kuwait,Asia,A06f,99,FALSE,TRUE,FALSE
KWT,Kuwait,Asia,A07,2,FALSE,TRUE,FALSE
KWT,Kuwait,Asia,A08,3,FALSE,TRUE,FALSE
KWT,Kuwait,Asia,A13,3,FALSE,TRUE,FALSE
KWT,Kuwait,Asia,A14,2,FALSE,TRUE,FALSE
